quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,geometry,index_right,id,fid
1322320223012132,97993,98874,7,167,66,"POLYGON ((101.722412109375 3.1021210008143, 101.727905273438 3.1021210008143, 101.727905273438 3.09663587184155, 101.722412109375 3.09663587184155, 101.722412109375 3.1021210008143))",0,br730dc4071.1,0
1322320223012133,149860,99001,6,445,127,"POLYGON ((101.727905273438 3.1021210008143, 101.7333984375 3.1021210008143, 101.7333984375 3.09663587184155, 101.727905273438 3.09663587184155, 101.727905273438 3.1021210008143))",0,br730dc4071.1,0
1322320223012200,146120,54465,4,22,16,"POLYGON ((101.689453125 3.09663587184155, 101.694946289062 3.09663587184155, 101.694946289062 3.0911507144606, 101.689453125 3.0911507144606, 101.689453125 3.09663587184155))",0,br730dc4071.1,0
1322320223012201,138640,71089,6,233,82,"POLYGON ((101.694946289062 3.09663587184155, 101.700439453125 3.09663587184155, 101.700439453125 3.0911507144606, 101.694946289062 3.0911507144606, 101.694946289062 3.09663587184155))",0,br730dc4071.1,0
1322320223012202,132958,79185,6,534,192,"POLYGON ((101.689453125 3.0911507144606, 101.694946289062 3.0911507144606, 101.694946289062 3.08566552872155, 101.689453125 3.08566552872155, 101.689453125 3.0911507144606))",0,br730dc4071.1,0
1322320223012203,164056,102206,7,451,179,"POLYGON ((101.694946289062 3.0911507144606, 101.700439453125 3.0911507144606, 101.700439453125 3.08566552872155, 101.694946289062 3.08566552872155, 101.694946289062 3.0911507144606))",0,br730dc4071.1,0
1322320223012210,148134,92803,6,260,84,"POLYGON ((101.700439453125 3.09663587184155, 101.705932617188 3.09663587184155, 101.705932617188 3.0911507144606, 101.700439453125 3.0911507144606, 101.700439453125 3.09663587184155))",0,br730dc4071.1,0
1322320223012211,110218,49629,6,91,31,"POLYGON ((101.705932617188 3.09663587184155, 101.71142578125 3.09663587184155, 101.71142578125 3.0911507144606, 101.705932617188 3.0911507144606, 101.705932617188 3.09663587184155))",0,br730dc4071.1,0
1322320223012212,143139,93334,8,397,82,"POLYGON ((101.700439453125 3.0911507144606, 101.705932617188 3.0911507144606, 101.705932617188 3.08566552872155, 101.700439453125 3.08566552872155, 101.700439453125 3.0911507144606))",0,br730dc4071.1,0
1322320223012213,187952,89518,8,48,22,"POLYGON ((101.705932617188 3.0911507144606, 101.71142578125 3.0911507144606, 101.71142578125 3.08566552872155, 101.705932617188 3.08566552872155, 101.705932617188 3.0911507144606))",0,br730dc4071.1,0
1322320223012220,116286,69569,9,292,117,"POLYGON ((101.689453125 3.08566552872155, 101.694946289062 3.08566552872155, 101.694946289062 3.08018031467454, 101.689453125 3.08018031467454, 101.689453125 3.08566552872155))",0,br730dc4071.1,0
1322320223012221,150408,103831,6,603,246,"POLYGON ((101.694946289062 3.08566552872155, 101.700439453125 3.08566552872155, 101.700439453125 3.08018031467454, 101.694946289062 3.08018031467454, 101.694946289062 3.08566552872155))",0,br730dc4071.1,0
1322320223012222,148173,90580,6,299,90,"POLYGON ((101.689453125 3.08018031467454, 101.694946289062 3.08018031467454, 101.694946289062 3.07469507236968, 101.689453125 3.07469507236968, 101.689453125 3.08018031467454))",0,br730dc4071.1,0
1322320223012223,164866,68635,6,192,78,"POLYGON ((101.694946289062 3.08018031467454, 101.700439453125 3.08018031467454, 101.700439453125 3.07469507236968, 101.694946289062 3.07469507236968, 101.694946289062 3.08018031467454))",0,br730dc4071.1,0
1322320223012230,168248,116624,8,415,166,"POLYGON ((101.700439453125 3.08566552872155, 101.705932617188 3.08566552872155, 101.705932617188 3.08018031467454, 101.700439453125 3.08018031467454, 101.700439453125 3.08566552872155))",0,br730dc4071.1,0
1322320223012231,149278,92810,8,276,75,"POLYGON ((101.705932617188 3.08566552872155, 101.71142578125 3.08566552872155, 101.71142578125 3.08018031467454, 101.705932617188 3.08018031467454, 101.705932617188 3.08566552872155))",0,br730dc4071.1,0
1322320223012232,164808,133505,5,156,69,"POLYGON ((101.700439453125 3.08018031467454, 101.705932617188 3.08018031467454, 101.705932617188 3.07469507236968, 101.700439453125 3.07469507236968, 101.700439453125 3.08018031467454))",0,br730dc4071.1,0
1322320223012233,102011,64264,7,142,97,"POLYGON ((101.705932617188 3.08018031467454, 101.71142578125 3.08018031467454, 101.71142578125 3.07469507236968, 101.705932617188 3.07469507236968, 101.705932617188 3.08018031467454))",0,br730dc4071.1,0
1322320223012300,157445,88697,6,340,115,"POLYGON ((101.71142578125 3.09663587184155, 101.716918945312 3.09663587184155, 101.716918945312 3.0911507144606, 101.71142578125 3.0911507144606, 101.71142578125 3.09663587184155))",0,br730dc4071.1,0
1322320223012301,158137,109715,5,320,111,"POLYGON ((101.716918945312 3.09663587184155, 101.722412109375 3.09663587184155, 101.722412109375 3.0911507144606, 101.716918945312 3.0911507144606, 101.716918945312 3.09663587184155))",0,br730dc4071.1,0
1322320223012302,114054,53706,9,348,101,"POLYGON ((101.71142578125 3.0911507144606, 101.716918945312 3.0911507144606, 101.716918945312 3.08566552872155, 101.71142578125 3.08566552872155, 101.71142578125 3.0911507144606))",0,br730dc4071.1,0
1322320223012303,141106,51303,7,566,191,"POLYGON ((101.716918945312 3.0911507144606, 101.722412109375 3.0911507144606, 101.722412109375 3.08566552872155, 101.716918945312 3.08566552872155, 101.716918945312 3.0911507144606))",0,br730dc4071.1,0
1322320223012310,120477,50073,6,238,91,"POLYGON ((101.722412109375 3.09663587184155, 101.727905273438 3.09663587184155, 101.727905273438 3.0911507144606, 101.722412109375 3.0911507144606, 101.722412109375 3.09663587184155))",0,br730dc4071.1,0
1322320223012311,128735,47765,7,197,52,"POLYGON ((101.727905273438 3.09663587184155, 101.7333984375 3.09663587184155, 101.7333984375 3.0911507144606, 101.727905273438 3.0911507144606, 101.727905273438 3.09663587184155))",0,br730dc4071.1,0
1322320223012312,165902,67021,6,102,46,"POLYGON ((101.722412109375 3.0911507144606, 101.727905273438 3.0911507144606, 101.727905273438 3.08566552872155, 101.722412109375 3.08566552872155, 101.722412109375 3.0911507144606))",0,br730dc4071.1,0
1322320223012313,132542,59203,7,105,40,"POLYGON ((101.727905273438 3.0911507144606, 101.7333984375 3.0911507144606, 101.7333984375 3.08566552872155, 101.727905273438 3.08566552872155, 101.727905273438 3.0911507144606))",0,br730dc4071.1,0
1322320223012320,160011,84379,7,591,187,"POLYGON ((101.71142578125 3.08566552872155, 101.716918945312 3.08566552872155, 101.716918945312 3.08018031467454, 101.71142578125 3.08018031467454, 101.71142578125 3.08566552872155))",0,br730dc4071.1,0
1322320223012321,90311,45278,20,96,46,"POLYGON ((101.716918945312 3.08566552872155, 101.722412109375 3.08566552872155, 101.722412109375 3.08018031467454, 101.716918945312 3.08018031467454, 101.716918945312 3.08566552872155))",0,br730dc4071.1,0
1322320223012322,113682,46425,6,153,77,"POLYGON ((101.71142578125 3.08018031467454, 101.716918945312 3.08018031467454, 101.716918945312 3.07469507236968, 101.71142578125 3.07469507236968, 101.71142578125 3.08018031467454))",0,br730dc4071.1,0
1322320223012323,112301,46805,9,280,106,"POLYGON ((101.716918945312 3.08018031467454, 101.722412109375 3.08018031467454, 101.722412109375 3.07469507236968, 101.716918945312 3.07469507236968, 101.716918945312 3.08018031467454))",0,br730dc4071.1,0
1322320223012330,126548,71897,6,21,11,"POLYGON ((101.722412109375 3.08566552872155, 101.727905273438 3.08566552872155, 101.727905273438 3.08018031467454, 101.722412109375 3.08018031467454, 101.722412109375 3.08566552872155))",0,br730dc4071.1,0
1322320223012331,110333,52195,7,224,96,"POLYGON ((101.727905273438 3.08566552872155, 101.7333984375 3.08566552872155, 101.7333984375 3.08018031467454, 101.727905273438 3.08018031467454, 101.727905273438 3.08566552872155))",0,br730dc4071.1,0
1322320223012332,127228,58356,6,32,21,"POLYGON ((101.722412109375 3.08018031467454, 101.727905273438 3.08018031467454, 101.727905273438 3.07469507236968, 101.722412109375 3.07469507236968, 101.722412109375 3.08018031467454))",0,br730dc4071.1,0
1322320223012333,157087,129286,5,492,178,"POLYGON ((101.727905273438 3.08018031467454, 101.7333984375 3.08018031467454, 101.7333984375 3.07469507236968, 101.727905273438 3.07469507236968, 101.727905273438 3.08018031467454))",0,br730dc4071.1,0
1322320223013000,160076,110193,9,415,132,"POLYGON ((101.7333984375 3.11857621678199, 101.738891601562 3.11857621678199, 101.738891601562 3.11309117333464, 101.7333984375 3.11309117333464, 101.7333984375 3.11857621678199))",0,br730dc4071.1,0
1322320223013001,135553,65315,7,201,113,"POLYGON ((101.738891601562 3.11857621678199, 101.744384765625 3.11857621678199, 101.744384765625 3.11309117333464, 101.738891601562 3.11309117333464, 101.738891601562 3.11857621678199))",0,br730dc4071.1,0
1322320223013002,57892,34391,5,7,2,"POLYGON ((101.7333984375 3.11309117333464, 101.738891601562 3.11309117333464, 101.738891601562 3.1076061013287, 101.7333984375 3.1076061013287, 101.7333984375 3.11309117333464))",0,br730dc4071.1,0
1322320223013003,117466,48285,6,128,55,"POLYGON ((101.738891601562 3.11309117333464, 101.744384765625 3.11309117333464, 101.744384765625 3.1076061013287, 101.738891601562 3.1076061013287, 101.738891601562 3.11309117333464))",0,br730dc4071.1,0
1322320223013010,144220,79328,5,255,102,"POLYGON ((101.744384765625 3.11857621678199, 101.749877929688 3.11857621678199, 101.749877929688 3.11309117333464, 101.744384765625 3.11309117333464, 101.744384765625 3.11857621678199))",0,br730dc4071.1,0
1322320223013011,133136,60271,7,238,97,"POLYGON ((101.749877929688 3.11857621678199, 101.75537109375 3.11857621678199, 101.75537109375 3.11309117333464, 101.749877929688 3.11309117333464, 101.749877929688 3.11857621678199))",0,br730dc4071.1,0
1322320223013012,151496,54581,5,93,26,"POLYGON ((101.744384765625 3.11309117333464, 101.749877929688 3.11309117333464, 101.749877929688 3.1076061013287, 101.744384765625 3.1076061013287, 101.744384765625 3.11309117333464))",0,br730dc4071.1,0
1322320223013013,148468,80330,7,352,116,"POLYGON ((101.749877929688 3.11309117333464, 101.75537109375 3.11309117333464, 101.75537109375 3.1076061013287, 101.749877929688 3.1076061013287, 101.749877929688 3.11309117333464))",0,br730dc4071.1,0
1322320223013020,100284,47270,7,178,51,"POLYGON ((101.7333984375 3.1076061013287, 101.738891601562 3.1076061013287, 101.738891601562 3.1021210008143, 101.7333984375 3.1021210008143, 101.7333984375 3.1076061013287))",0,br730dc4071.1,0
1322320223013021,155631,49339,6,206,54,"POLYGON ((101.738891601562 3.1076061013287, 101.744384765625 3.1076061013287, 101.744384765625 3.1021210008143, 101.738891601562 3.1021210008143, 101.738891601562 3.1076061013287))",0,br730dc4071.1,0
1322320223013022,89732,46180,10,233,68,"POLYGON ((101.7333984375 3.1021210008143, 101.738891601562 3.1021210008143, 101.738891601562 3.09663587184155, 101.7333984375 3.09663587184155, 101.7333984375 3.1021210008143))",0,br730dc4071.1,0
1322320223013023,103697,41249,10,229,98,"POLYGON ((101.738891601562 3.1021210008143, 101.744384765625 3.1021210008143, 101.744384765625 3.09663587184155, 101.738891601562 3.09663587184155, 101.738891601562 3.1021210008143))",0,br730dc4071.1,0
1322320223013030,107062,57874,8,238,88,"POLYGON ((101.744384765625 3.1076061013287, 101.749877929688 3.1076061013287, 101.749877929688 3.1021210008143, 101.744384765625 3.1021210008143, 101.744384765625 3.1076061013287))",0,br730dc4071.1,0
1322320223013031,130994,91050,7,295,99,"POLYGON ((101.749877929688 3.1076061013287, 101.75537109375 3.1076061013287, 101.75537109375 3.1021210008143, 101.749877929688 3.1021210008143, 101.749877929688 3.1076061013287))",0,br730dc4071.1,0
1322320223013032,158452,70327,6,209,82,"POLYGON ((101.744384765625 3.1021210008143, 101.749877929688 3.1021210008143, 101.749877929688 3.09663587184155, 101.744384765625 3.09663587184155, 101.744384765625 3.1021210008143))",0,br730dc4071.1,0
1322320223013033,113571,57536,7,137,43,"POLYGON ((101.749877929688 3.1021210008143, 101.75537109375 3.1021210008143, 101.75537109375 3.09663587184155, 101.749877929688 3.09663587184155, 101.749877929688 3.1021210008143))",0,br730dc4071.1,0
1322320223013100,130929,51625,10,309,96,"POLYGON ((101.75537109375 3.11857621678199, 101.760864257812 3.11857621678199, 101.760864257812 3.11309117333464, 101.75537109375 3.11309117333464, 101.75537109375 3.11857621678199))",0,br730dc4071.1,0
1322320223013101,158888,62564,7,493,100,"POLYGON ((101.760864257812 3.11857621678199, 101.766357421875 3.11857621678199, 101.766357421875 3.11309117333464, 101.760864257812 3.11309117333464, 101.760864257812 3.11857621678199))",0,br730dc4071.1,0
1322320223013102,121330,63753,7,283,110,"POLYGON ((101.75537109375 3.11309117333464, 101.760864257812 3.11309117333464, 101.760864257812 3.1076061013287, 101.75537109375 3.1076061013287, 101.75537109375 3.11309117333464))",0,br730dc4071.1,0
1322320223013103,129441,44800,7,208,69,"POLYGON ((101.760864257812 3.11309117333464, 101.766357421875 3.11309117333464, 101.766357421875 3.1076061013287, 101.760864257812 3.1076061013287, 101.760864257812 3.11309117333464))",0,br730dc4071.1,0
1322320223013110,101653,41536,7,295,95,"POLYGON ((101.766357421875 3.11857621678199, 101.771850585938 3.11857621678199, 101.771850585938 3.11309117333464, 101.766357421875 3.11309117333464, 101.766357421875 3.11857621678199))",0,br730dc4071.1,0
1322320223013111,149617,52586,6,133,40,"POLYGON ((101.771850585938 3.11857621678199, 101.77734375 3.11857621678199, 101.77734375 3.11309117333464, 101.771850585938 3.11309117333464, 101.771850585938 3.11857621678199))",0,br730dc4071.1,0
1322320223013112,152454,52798,6,134,62,"POLYGON ((101.766357421875 3.11309117333464, 101.771850585938 3.11309117333464, 101.771850585938 3.1076061013287, 101.766357421875 3.1076061013287, 101.766357421875 3.11309117333464))",0,br730dc4071.1,0
1322320223013113,184391,62011,5,15,7,"POLYGON ((101.771850585938 3.11309117333464, 101.77734375 3.11309117333464, 101.77734375 3.1076061013287, 101.771850585938 3.1076061013287, 101.771850585938 3.11309117333464))",0,br730dc4071.1,0
1322320223013120,161854,43530,9,97,38,"POLYGON ((101.75537109375 3.1076061013287, 101.760864257812 3.1076061013287, 101.760864257812 3.1021210008143, 101.75537109375 3.1021210008143, 101.75537109375 3.1076061013287))",0,br730dc4071.1,0
1322320223013121,122228,43544,7,29,14,"POLYGON ((101.760864257812 3.1076061013287, 101.766357421875 3.1076061013287, 101.766357421875 3.1021210008143, 101.760864257812 3.1021210008143, 101.760864257812 3.1076061013287))",0,br730dc4071.1,0
1322320223013122,198848,72883,5,18,5,"POLYGON ((101.75537109375 3.1021210008143, 101.760864257812 3.1021210008143, 101.760864257812 3.09663587184155, 101.75537109375 3.09663587184155, 101.75537109375 3.1021210008143))",0,br730dc4071.1,0
1322320223013123,101196,40484,10,140,44,"POLYGON ((101.760864257812 3.1021210008143, 101.766357421875 3.1021210008143, 101.766357421875 3.09663587184155, 101.760864257812 3.09663587184155, 101.760864257812 3.1021210008143))",0,br730dc4071.1,0
1322320223013200,129691,81722,6,312,154,"POLYGON ((101.7333984375 3.09663587184155, 101.738891601562 3.09663587184155, 101.738891601562 3.0911507144606, 101.7333984375 3.0911507144606, 101.7333984375 3.09663587184155))",0,br730dc4071.1,0
1322320223013201,139936,74024,6,382,181,"POLYGON ((101.738891601562 3.09663587184155, 101.744384765625 3.09663587184155, 101.744384765625 3.0911507144606, 101.738891601562 3.0911507144606, 101.738891601562 3.09663587184155))",0,br730dc4071.1,0
1322320223013202,159625,61450,6,272,91,"POLYGON ((101.7333984375 3.0911507144606, 101.738891601562 3.0911507144606, 101.738891601562 3.08566552872155, 101.7333984375 3.08566552872155, 101.7333984375 3.0911507144606))",0,br730dc4071.1,0
1322320223013203,96820,41648,8,222,106,"POLYGON ((101.738891601562 3.0911507144606, 101.744384765625 3.0911507144606, 101.744384765625 3.08566552872155, 101.738891601562 3.08566552872155, 101.738891601562 3.0911507144606))",0,br730dc4071.1,0
1322320223013210,99822,42756,10,146,65,"POLYGON ((101.744384765625 3.09663587184155, 101.749877929688 3.09663587184155, 101.749877929688 3.0911507144606, 101.744384765625 3.0911507144606, 101.744384765625 3.09663587184155))",0,br730dc4071.1,0
1322320223013211,143942,54915,7,270,79,"POLYGON ((101.749877929688 3.09663587184155, 101.75537109375 3.09663587184155, 101.75537109375 3.0911507144606, 101.749877929688 3.0911507144606, 101.749877929688 3.09663587184155))",0,br730dc4071.1,0
1322320223013212,118627,45653,10,336,101,"POLYGON ((101.744384765625 3.0911507144606, 101.749877929688 3.0911507144606, 101.749877929688 3.08566552872155, 101.744384765625 3.08566552872155, 101.744384765625 3.0911507144606))",0,br730dc4071.1,0
1322320223013213,88007,37691,11,99,41,"POLYGON ((101.749877929688 3.0911507144606, 101.75537109375 3.0911507144606, 101.75537109375 3.08566552872155, 101.749877929688 3.08566552872155, 101.749877929688 3.0911507144606))",0,br730dc4071.1,0
1322320223013220,159171,65441,7,207,70,"POLYGON ((101.7333984375 3.08566552872155, 101.738891601562 3.08566552872155, 101.738891601562 3.08018031467454, 101.7333984375 3.08018031467454, 101.7333984375 3.08566552872155))",0,br730dc4071.1,0
